year,month,day,hour,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
2014,9,15,7,2.0,51.0,500.0,3.0,18.4,1016.3,9.7,0.0,E,1.1,3
2015,7,23,22,2.0,81.0,1000.0,43.0,24.4,998.9,21.5,0.0,SE,0.2,7
2014,12,14,14,31.0,60.0,1100.0,31.0,6.5,1021.0,-17.6,0.0,SW,2.6,11
2015,6,29,19,2.0,29.0,300.0,37.0,19.0,999.5,16.8,0.0,W,0.9,1
2017,1,15,2,7.0,59.0,800.0,28.0,-4.725,1033.0,-8.4,0.0,SW,0.7,7
2016,2,1,10,11.0,32.0,700.0,42.0,-2.5,1032.9,-19.0,0.0,NE,1.8,4
2013,7,15,22,3.0,35.0,1100.0,14.0,23.5,989.1,23.0,0.0,N,0.1,5
2016,9,28,8,2.0,24.0,400.0,30.0,11.975,1020.0,-0.2,0.0,NE,1.3,1
2013,12,27,2,15.0,30.0,300.0,33.0,-5.3,1024.9,-19.1,0.0,NNW,0.8,1
2015,7,2,13,4.0,11.0,300.0,99.0,31.9,996.0,9.4,0.0,N,2.2,10
2015,8,19,5,2.0,41.0,700.0,47.0,22.3,1007.8,19.5,0.1,ENE,1.0,3
2016,12,22,19,7.0,33.0,500.0,46.0,2.4,1019.2,-13.4,0.0,NNE,2.5,10
2017,2,17,3,2.0,2.0,300.0,97.0,-3.6,1022.6,-18.3,0.0,NW,1.8,6
2013,11,18,12,7.0,4.0,300.0,43.2684,8.6,1018.9,-13.8,0.0,W,3.5,11
2015,3,22,10,2.0,11.0,300.0,78.0,8.4,1027.3,-19.4,0.0,ENE,3.4,8
2015,5,13,23,2.0,16.0,300.0,77.0,24.3,996.3,1.2,0.0,NNW,4.3,4
2015,10,22,7,2.0,56.0,700.0,4.0,8.3,1021.8,6.4,0.5,ENE,1.0,3
2014,8,26,10,10.0,55.0,600.0,49.0,30.2,1009.8,10.2,0.0,N,2.2,3
2016,6,11,11,2.0,11.0,400.0,108.0,27.9,1003.7,10.1,0.0,NW,2.9,11
2016,12,13,6,3.0,28.0,300.0,49.0,1.6,1025.9,-13.7,0.0,ENE,2.7,9
2016,9,8,10,2.0,54.0,700.0,31.0,24.9,1003.8,15.8,0.0,SSE,1.0,9
2013,12,25,18,23.0,25.0,500.0,54.0,0.1,1022.2,-18.6,0.0,WNW,6.8,5
2013,8,23,8,4.0,46.0,1200.0,1.0,25.1,1005.0,21.0,0.0,NE,1.3,4
2013,7,16,22,3.0,50.0,700.0,18.0,24.5,1000.2,16.2,0.0,SSW,0.4,9
2014,1,10,4,62.0,72.0,2300.0,6.0,-9.9,1026.8,-20.1,0.0,ENE,0.4,3
2016,1,21,3,23.0,56.0,2400.0,4.0,-6.9,1029.7,-9.5,0.0,E,1.7,3
2014,10,7,5,2.0,67.0,900.0,2.0,8.3,1016.4,7.2,0.0,ENE,0.9,9
2015,12,10,13,11.0,20.0,700.0,69.0,8.2,1021.6,-9.7,0.0,NNE,3.6,7
2014,5,2,20,2.0,26.0,400.0,76.0,17.2,1011.5,0.3,0.0,WNW,1.9,11
2016,2,16,4,2.0,10.0,300.0,81.0,2.4,1017.3,-16.7,0.0,NW,4.0,9
2014,8,15,21,2.0,51.0,600.0,136.0,25.2,1002.4,18.4,0.0,ENE,0.7,7
2017,2,6,0,8.0,41.0,100.0,66.0,2.65,1023.0,-15.8,0.0,NE,3.1,4
2016,1,24,4,2.0,4.0,400.0,62.0,-14.2,1034.2,-29.2,0.0,NE,1.4,5
2016,6,14,15,2.0,36.0,700.0,91.0,19.1,992.1,15.0,0.2,E,2.3,5
2015,10,31,18,6.0,68.0,500.0,30.0,10.5,1024.6,-4.3,0.0,SW,1.3,7
2016,6,18,20,4.0,35.0,700.0,190.0,28.7,998.8,15.9,0.0,SW,1.8,10
2015,7,24,22,2.0,9.0,600.0,65.0,25.6,993.1,18.8,0.0,NNE,1.0,2
2013,7,8,7,3.0,16.0,900.0,75.0,24.1,994.5,22.5,4.8,N,0.1,1
2013,5,24,11,13.0,36.0,800.0,103.0,30.9,1005.4,9.2,0.0,ENE,5.1,11
2014,10,22,16,16.0,62.0,1100.0,12.0,11.4,1011.1,5.3,0.0,E,1.0,6
2016,10,26,12,2.0,22.0,300.0,52.0,16.4,1021.4,-5.4,0.0,NE,1.5,11
2013,6,17,13,4.0,38.0,600.0,2.0,29.3,995.0,14.7,0.0,SSW,1.5,11
2014,7,20,11,10.0,26.0,700.0,113.0,33.1,1000.9,23.7,0.0,SSW,4.7,3
2016,4,26,16,17.0,30.0,800.0,146.0,21.9,1009.3,4.9,0.0,SSE,2.8,4
2013,11,18,1,12.0,45.0,500.0,3.213,-2.8,1020.8,-6.4,0.0,ENE,0.0,0
2013,3,10,19,19.0,68.0,800.0,65.0,7.7,1018.8,-11.1,0.0,SSW,2.3,10
2015,9,19,8,4.0,57.0,700.0,6.0,19.5,1011.6,12.7,0.0,NNE,0.7,5
2015,9,13,13,2.0,35.0,400.0,87.0,29.3,1010.1,9.9,0.0,SSW,1.6,10
2014,9,23,5,5.0,34.0,1400.0,19.0,18.6,1013.5,17.4,0.0,NNE,1.5,3
2016,5,5,16,18.0,31.0,1100.0,139.0,23.5,998.0,7.1,0.0,SE,2.4,0
2015,5,26,16,20.0,23.0,800.0,229.0,32.9,999.1,12.0,0.0,WSW,5.5,11
2016,2,2,16,6.0,4.0,300.0,89.0,5.2,1018.3,-21.1,0.0,NW,3.6,2
2014,9,16,22,6.0,94.0,1100.0,2.0,16.3,1015.8,13.6,0.0,NNW,0.0,8
2016,10,31,9,2.0,6.0,200.0,58.0,0.8,1031.0,-20.9,0.0,ENE,2.8,6
2016,12,6,10,32.0,92.0,3600.0,2.0,-1.1,1019.9,-12.1,0.0,ENE,2.1,4
2016,5,21,20,8.0,33.0,500.0,149.0,22.6,1009.8,6.8,0.0,NW,1.2,6
2014,11,5,21,2.0,19.0,100.0,51.0,12.5,1013.0,-7.6,0.0,E,1.1,8
2016,11,19,15,2.0,14.0,300.0,73.0,14.9,1013.2,-5.5,0.0,ENE,1.7,3
2014,4,29,16,10.0,47.0,900.0,214.0,25.7,1003.7,6.3,0.0,SW,2.6,4
2014,4,27,4,2.0,29.0,400.0,14.0,10.3,1011.4,6.1,0.0,NNW,0.8,2
2015,5,7,23,7.0,30.0,500.0,82.0,18.5,1007.7,-0.9,0.0,ENE,1.6,4
2015,9,21,7,7.0,52.0,900.0,2.0,16.5,1008.3,14.5,0.0,E,1.1,9
2016,6,9,23,2.0,16.0,800.0,97.0,19.8,996.5,18.8,1.7,S,0.5,6
2013,3,4,16,18.0,61.0,600.0,56.0,14.5,1015.7,-13.7,0.0,S,2.6,10
2016,10,24,13,2.0,76.0,1400.0,2.0,11.0,1012.5,6.9,0.0,E,1.8,0
2013,4,1,10,15.0,12.0,500.0,58.0,13.0,1009.6,-4.2,0.0,WNW,3.9,11
2014,1,30,17,16.0,24.0,500.0,65.0,6.2,1013.5,-19.4,0.0,SSE,1.8,7
2013,8,20,5,1.0,10.0,600.0,50.0,23.6,1001.8,17.8,0.0,NNE,0.5,2
2014,8,8,23,9.0,51.0,1100.0,92.0,25.5,1003.4,16.6,0.0,SSW,0.9,3
2015,10,18,14,6.0,21.0,600.0,53.0,18.2,1020.9,4.0,0.0,SE,3.0,8
2014,12,11,21,2.0,14.0,400.0,67.0,0.1,1024.0,-20.9,0.0,WNW,5.3,1
2017,1,22,4,3.0,8.0,400.0,35.0,-12.2,1026.0,-21.0,0.0,SE,0.9,6
2016,4,4,14,23.0,22.0,600.0,136.0,20.0,1006.1,1.4,0.0,SW,1.9,9
2015,5,28,20,23.0,37.0,900.0,157.0,27.2,999.9,13.5,0.0,SW,3.1,11
2013,7,27,10,7.4256,64.2589,1200.0,9.0,24.4,995.3,23.7,0.0,NE,0.9,10
2016,11,12,2,4.0,75.0,1700.0,2.0,1.4,1014.3,-1.0,0.0,ESE,0.5,11
2013,4,19,0,3.0,20.0,300.0,75.0,8.1,1021.0,-2.0,0.0,SE,4.2,8
2015,8,26,23,2.0,64.0,800.0,33.0,23.6,1005.4,17.6,0.0,NE,1.0,11
2016,2,9,11,10.0,37.0,900.0,36.0,5.4,1020.0,-12.1,0.0,E,1.4,3
2014,1,8,12,26.0,19.0,700.0,47.0,-1.1,1023.8,-23.1,0.0,W,5.2,1
2014,10,29,1,18.0,88.0,1000.0,2.0,7.8,1020.7,5.8,0.0,ENE,0.9,3
2015,3,19,0,16.0,123.0,1400.0,7.0,4.6,1011.1,-5.5,0.0,ENE,0.3,7
2015,9,7,7,2.0,43.0,700.0,11.0,18.7,1010.3,15.9,0.0,ENE,1.1,11
2015,6,11,11,2.0,7.0,200.0,94.0,26.1,993.0,9.4,0.0,NW,5.7,3
2014,2,17,21,61.0,76.0,1700.0,21.0,0.4,1026.4,-11.7,0.0,SSE,2.6,1
2015,8,6,14,3.0,8.0,700.0,154.0,29.5,998.2,19.5,0.0,ESE,2.4,2
2015,10,26,19,3.0,25.0,300.0,60.0,13.9,1013.3,-6.4,0.0,WNW,3.1,0
2016,2,1,19,7.0,36.0,600.0,54.0,0.3,1025.5,-18.5,0.0,N,2.1,1
2017,2,13,3,28.0,78.0,3400.0,5.0,-1.3,1019.4,-13.2,0.0,NNW,1.9,1
2015,8,14,18,2.0,21.0,600.0,130.0,32.0,994.1,15.1,0.0,WSW,0.9,5
2013,9,25,14,6.0,8.0,300.0,61.0,25.4,1008.5,-2.3,0.0,WNW,2.8,2
2014,4,3,6,2.0,53.0,300.0,46.0,8.9,1020.3,-10.6,0.0,N,1.2,10
2016,10,12,6,2.0,73.0,1000.0,2.0,12.5,1018.1,10.4,0.0,N,0.9,5
2014,1,14,4,61.0,72.0,1600.0,1.0,-8.3,1027.8,-14.9,0.0,N,1.3,0
2015,7,7,8,9.0,69.0,1000.0,29.0,24.2,1006.6,16.7,0.0,WNW,0.9,0
2013,8,26,17,7.0,26.0,800.0,211.0,31.6,996.8,16.7,0.0,SW,1.2,5
2013,7,12,17,5.9976,37.9805,700.0,154.0,30.0,999.1,24.4,0.0,SW,2.0,10
2016,2,9,0,31.0,43.0,400.0,35.0,1.1,1014.6,-10.7,0.0,SE,0.6,10
2013,6,10,2,3.0,49.0,900.0,2.0,16.1,1005.6,15.3,0.0,W,0.6,5
2013,8,23,7,23.0,22.0,1200.0,1.0,22.4,1001.8,22.2,0.0,ENE,0.4,6
2014,8,14,23,2.0,67.0,800.0,27.0,19.7,1000.2,17.3,0.0,SW,0.6,11
2016,3,7,22,2.0,17.0,300.0,75.0,2.7,1023.3,-22.2,0.0,NE,2.1,9
2016,1,11,22,8.0,36.0,500.0,39.0,-5.7,1032.3,-23.6,0.0,NNW,3.5,3
2016,11,11,3,2.0,72.0,1900.0,2.0,0.0,1009.0,-1.6,0.0,SW,0.3,10
2016,6,11,16,2.0,15.0,400.0,149.0,30.3,1002.0,10.3,0.0,E,1.4,11
2015,11,23,11,17.0,24.0,600.0,37.0,-2.7,1034.5,-10.3,0.0,NE,3.3,3
2014,10,26,11,2.0,6.0,100.0,65.0,15.2,1023.8,-12.2,0.0,ENE,4.1,8
2013,9,25,10,10.0,57.0,700.0,16.0,21.7,1015.9,0.2,0.0,SSW,2.0,11
2014,12,12,12,13.0,16.0,400.0,57.0,1.0,1020.0,-21.4,0.0,NW,5.6,7
2013,6,1,10,21.0,37.0,700.0,109.0,29.6,1003.4,0.2,0.0,ESE,2.5,3
2014,10,22,6,3.0,47.0,1100.0,2.0,8.4,1020.7,2.8,0.0,N,1.4,8
2016,1,12,22,10.0,55.0,700.0,28.0,-4.8,1024.4,-21.9,0.0,NNE,2.2,7
2015,4,2,21,2.0,22.0,500.0,92.0,14.0,998.2,0.9,0.0,NW,3.4,0
2013,12,13,14,19.0,34.0,900.0,32.3442,2.8,1017.5,-17.4,0.0,SSW,1.5,0
2015,10,19,14,7.0,42.0,800.0,65.0,18.4,1004.7,7.2,0.0,S,1.5,2
2015,11,25,5,11.0,60.0,2100.0,2.0,-6.6,1024.7,-8.9,0.0,ENE,1.1,10
2013,11,30,15,11.0,21.0,400.0,54.0,9.6,1014.7,-12.3,0.0,WNW,4.2,1
2013,5,25,0,6.0,16.0,400.0,55.0,21.4,1004.4,10.8,0.0,NE,1.2,2
2016,12,9,17,15.0,71.0,1100.0,12.0,1.4,1022.8,-11.1,0.0,SW,2.0,10
2013,5,25,6,17.0,79.0,900.0,6.0,20.8,1008.4,12.7,0.0,NNE,2.1,3
2017,2,28,4,7.0,36.0,500.0,41.0,7.0,1016.0,-9.4,0.0,ENE,1.9,11
2014,2,8,12,22.0,12.0,400.0,72.0,1.9,1018.9,-13.9,0.0,NW,2.0,5
2013,7,12,15,4.0,16.0,1000.0,233.0,30.9,997.9,24.5,0.0,SSE,3.5,11
2015,2,13,8,6.0,67.0,2300.0,5.0,-5.0,1015.0,-9.4,0.0,E,0.8,9
2016,3,26,12,16.0,9.0,500.0,89.0,16.2,1016.0,-9.7,0.0,WNW,3.7,2
2017,2,16,9,13.0,47.0,1000.0,67.0,7.9,1007.4,-8.2,0.0,NE,7.7,6
2016,7,28,0,2.0,16.0,700.0,59.0,24.1,997.9,20.4,0.0,WNW,1.9,11
2015,11,25,11,13.0,36.0,1200.0,25.0,-5.3,1027.2,-9.7,0.0,NNW,1.5,8
2016,4,18,3,2.0,29.0,200.0,62.0,10.8,1006.6,-1.6,0.0,N,2.4,10
2014,10,2,22,2.0,54.0,1500.0,2.0,12.5,1011.8,11.9,0.0,NE,1.0,9
2016,6,2,19,7.0,23.0,700.0,192.0,29.5,1002.4,6.2,0.0,SSW,2.5,3
2015,11,26,11,10.0,18.0,400.0,50.0,-4.6,1027.8,-18.5,0.0,NNE,2.9,10
2014,4,4,2,10.0,70.0,600.0,18.0,7.7,1010.7,-3.5,0.0,SW,2.2,5
2015,9,14,14,26.0,28.0,800.0,157.0,25.5,1014.3,12.0,0.0,SSE,1.9,9
2014,5,15,0,2.0,59.0,500.0,23.0,12.2,997.7,2.9,0.0,WNW,0.4,9
2016,4,22,4,2.0,23.0,100.0,94.0,13.3,1003.4,-9.9,0.0,N,1.0,3
2016,1,15,15,14.0,63.0,1500.0,28.0,4.9,1010.2,-17.5,0.0,WSW,1.9,10
2015,2,25,23,2.0,23.0,400.0,49.0,-1.0,1015.0,-19.1,0.0,NNE,1.6,6
2016,2,20,2,6.0,16.0,400.0,61.0,-2.4,1029.3,-18.5,0.0,NE,1.2,0
2015,1,17,1,18.0,38.0,800.0,32.0,-3.0,1028.0,-16.3,0.0,ESE,0.7,5
2015,5,16,3,4.0,89.0,1000.0,3.0,12.8,1008.7,8.7,0.0,NE,1.5,4
2014,5,13,9,9.0,51.0,800.0,30.0,21.4,997.7,12.5,0.0,SSE,1.3,8
2013,3,28,23,3.0,32.0,600.0,53.0,4.6,1013.3,-14.3,0.0,NE,0.0,1
2016,4,15,22,6.0,28.0,900.0,68.0,18.2,1006.7,6.1,0.0,NW,3.8,3
2016,8,1,14,2.0,34.0,100.0,134.0,31.0,1003.3,24.4,0.0,WSW,0.9,10
2016,4,20,20,5.0,42.0,600.0,113.0,22.1,1004.1,1.7,0.0,SW,3.9,9
2016,6,4,16,15.0,16.0,800.0,258.0,30.9,1001.3,9.2,0.0,SSE,2.9,7
2016,4,9,23,7.0,26.0,600.0,70.0,11.2,1010.9,-9.8,0.0,SSE,1.7,11
2016,4,11,20,13.0,70.0,600.0,45.0,11.4,1006.2,-1.7,0.0,ESE,1.5,10
2014,5,8,7,4.0,43.0,900.0,31.0,13.8,1007.5,6.6,0.0,NE,0.8,6
2015,8,4,5,4.0,47.0,400.0,27.0,18.1,997.2,15.2,0.0,NNE,0.9,7
2014,3,17,17,5.0,24.0,300.0,74.0,18.2,1008.5,-5.8,0.0,NW,6.5,9
2016,9,5,14,2.0,18.0,300.0,83.0,29.6,1000.7,13.4,0.0,WNW,2.5,1
2015,9,9,17,3.0,10.0,500.0,67.0,22.8,1014.4,14.9,0.0,ENE,1.3,10
2016,2,20,14,4.0,6.0,300.0,84.0,2.9,1023.9,-22.1,0.0,NW,3.6,11
2013,7,15,4,4.0,8.0,1400.0,40.0,22.8,993.5,22.0,3.1,SSW,1.4,1
2014,5,24,10,2.0,38.0,800.0,35.0,18.5,999.7,17.8,0.7,NNE,1.0,6
2016,3,30,7,2.0,45.0,300.0,34.0,12.1,1015.2,-10.9,0.0,N,2.3,4
2015,3,25,20,23.0,45.0,1000.0,97.0,15.1,1019.9,0.5,0.0,E,1.7,1
2016,12,22,10,3.0,2.0,200.0,59.0,2.3,1015.9,-12.7,0.0,WNW,5.0,2
2014,9,2,11,2.0,49.0,1200.0,54.0,20.3,1006.1,19.1,2.2,WNW,1.4,3
2016,10,17,10,2.0,46.0,600.0,20.0,18.1,1018.8,7.2,0.0,ENE,2.2,4
2014,8,12,3,5.0,94.0,600.0,10.0,23.3,1001.3,12.0,0.0,NNW,1.3,3
2016,4,15,5,3.0,17.0,400.0,22.0,7.6,1005.0,0.3,0.0,NW,1.3,6
2015,9,7,10,2.0,12.0,400.0,37.0,24.1,1005.2,16.4,0.0,ESE,1.2,6
2016,1,13,8,12.0,65.0,1000.0,6.0,-6.3,1021.4,-23.6,0.0,NE,1.4,3
2015,10,31,15,7.0,49.0,600.0,62.0,14.9,1024.9,-5.5,0.0,SW,2.4,0
2013,4,18,1,3.0,13.0,300.0,71.0,8.4,1017.1,-8.6,0.0,NNE,4.5,8
2016,2,7,2,23.0,80.0,1900.0,6.0,-5.0,1020.0,-14.9,0.0,ESE,0.4,0
2017,2,22,17,10.0,32.0,500.0,72.0,6.5,1018.2,-12.2,0.0,NW,4.9,8
2016,3,25,16,3.0,12.0,500.0,2.0,14.1,1021.5,-12.2,0.0,S,1.3,4
2017,2,13,11,21.0,44.0,1200.0,57.0,9.1,1028.9,-12.7,0.0,NNE,1.6,0
2013,4,1,11,21.0,23.0,600.0,64.0,14.2,1012.2,-4.6,0.0,NNE,4.5,9
2015,1,20,5,47.0,78.0,2400.0,2.0,-7.0,1020.0,-10.0,0.0,ENE,0.4,3
2015,11,25,21,6.0,18.0,500.0,49.0,-8.1,1031.3,-20.9,0.0,NW,2.9,8
2014,7,10,7,2.0,52.0,600.0,6.0,27.4,997.8,16.4,0.0,ENE,1.8,9
2015,5,15,6,2.0,9.0,200.0,74.0,18.1,1006.8,2.4,0.0,N,1.8,1
2014,8,7,4,11.0,68.0,1300.0,20.0,21.2,1005.6,19.1,0.0,ENE,0.0,3
2015,10,22,3,2.0,18.0,600.0,2.0,9.7,1016.7,8.6,1.5,NNW,1.4,2
2016,11,13,7,5.0,49.0,1200.0,4.0,6.9,1010.3,4.0,0.0,E,1.2,2
2017,1,10,13,2.0,8.0,300.0,78.0,2.825,1025.75,-19.5,0.0,NW,5.0,10
2013,3,20,6,6.0,26.0,800.0,34.0,-5.7,1019.6,-6.0,0.0,N,0.0,4
2014,3,5,14,16.0,33.0,500.0,67.0,8.3,1019.4,-16.9,0.0,SW,3.6,4
2015,5,27,17,6.0,22.0,800.0,235.0,30.8,998.4,11.2,0.0,SSE,2.3,7
2015,5,5,6,9.0,55.0,700.0,29.0,12.5,1002.3,4.7,0.0,ENE,0.6,8
2014,2,12,11,20.0,20.0,600.0,64.0,2.1,1030.1,-18.6,0.0,ENE,2.6,8
2015,11,22,5,2.0,43.0,1000.0,3.0,1.0,1027.0,-0.6,0.0,SW,0.8,5
2015,5,4,11,2.0,23.0,300.0,80.0,21.0,1011.3,-6.7,0.0,S,1.7,10
2015,5,12,0,2.0,7.0,200.0,104.0,14.5,991.5,1.7,0.0,NW,2.4,2
2013,9,8,9,9.0,68.0,1200.0,16.0,21.9,1014.7,17.7,0.0,ENE,1.5,3
2016,4,1,9,2.0,11.0,300.0,72.0,18.1,1003.7,-0.2,0.0,NW,5.5,11
2016,3,23,6,2.0,19.0,300.0,59.0,6.0,1027.7,-11.6,0.0,ENE,2.4,11
2014,5,13,10,13.0,99.0,1100.0,8.0,24.3,991.4,10.9,0.0,ENE,1.3,1
2014,7,10,4,4.0,60.0,700.0,7.0,23.0,992.8,12.9,0.0,NW,1.4,1
2015,12,23,21,20.0,22.0,600.0,66.0,2.7,1017.4,-9.9,0.0,N,2.0,2
2016,7,1,1,2.0,13.0,400.0,49.0,24.3,995.7,12.6,0.0,ESE,0.8,6
2014,6,13,16,16.0,25.0,900.0,190.0,30.3,999.8,18.4,0.0,SE,1.5,10
2015,9,23,9,2.0,33.0,500.0,20.0,18.4,1002.0,14.9,0.0,NW,1.1,2
2013,3,4,22,35.0,83.0,1399.0,7.0,6.6,1016.0,-10.2,0.0,S,1.3,11
2016,1,26,6,11.0,28.0,700.0,49.0,-5.7,1019.0,-22.6,0.0,N,1.2,1
2016,7,20,15,2.0,19.0,700.0,52.0,21.9,994.5,21.2,9.0,ENE,5.3,11
2016,12,14,7,8.0,12.0,300.0,59.0,-5.6,1032.8,-18.0,0.0,NE,1.6,8
2015,5,2,3,2.0,9.0,400.0,31.0,14.4,1001.7,12.1,0.0,ENE,1.0,2
2015,3,1,5,6.0,54.0,900.0,21.0,-3.2,1018.9,-12.2,0.0,WSW,0.9,11
2015,8,11,1,4.0,32.0,600.0,64.0,25.7,1000.9,19.6,0.0,NW,1.2,2
2016,10,30,10,14.0,65.0,1300.0,2.0,6.3,1021.2,0.2,0.0,ENE,1.5,4
2014,1,21,5,22.0,11.0,400.0,48.0,-4.3,1025.4,-20.1,0.0,N,2.1,2
2013,3,8,20,37.0,54.0,1100.0,86.0,7.5,999.2,-2.3,0.0,E,0.6,11
2016,11,22,10,5.0,14.0,400.0,52.0,-4.1,1037.2,-20.0,0.0,NW,5.3,7
2017,1,21,2,37.0,77.0,1200.0,2.0,-6.6,1023.75,-19.1,0.0,SW,0.9,4
2014,2,28,10,39.0,42.0,1200.0,8.0,1.5,1019.1,-5.0,0.0,S,1.3,1
2016,7,20,9,2.0,25.0,900.0,47.0,21.7,999.0,20.9,13.8,ENE,4.7,11
2016,4,27,15,10.0,36.0,1000.0,102.0,17.6,1009.2,8.7,0.0,W,2.4,0
2014,5,23,15,13.0,23.0,400.0,187.0,31.3,1002.8,10.6,0.0,SW,3.1,0
2015,11,18,19,4.0,81.0,900.0,2.0,4.1,1021.2,0.4,0.0,WSW,1.6,7
2013,11,9,21,2.0,19.0,200.0,44.982,9.1,1026.7,-12.7,0.0,NNW,6.3,9
2014,6,30,17,20.0,30.0,600.0,195.0,33.6,997.5,15.1,0.0,WSW,3.4,10
2013,4,30,13,4.0,15.0,300.0,123.0,26.7,1008.5,-7.5,0.0,S,1.2,3
2013,10,20,4,6.0,71.0,300.0,3.0,5.9,1022.4,2.2,0.0,NW,1.2,3
2014,11,27,15,5.0,46.0,400.0,30.0,7.3,1019.0,-15.5,0.0,WNW,1.6,11
2016,12,5,19,5.0,47.0,600.0,27.0,1.4,1027.3,-18.1,0.0,ENE,1.3,3
2016,8,8,20,5.0,34.0,1300.0,173.0,29.4,1004.7,18.8,0.0,S,1.9,7
2015,9,3,11,2.0,9.0,400.0,86.0,28.5,1011.0,16.1,0.0,E,1.8,0
2016,9,3,22,5.0,54.0,800.0,99.0,27.0,1004.3,16.6,0.0,SSW,1.1,3
2013,10,15,14,4.0,20.0,300.0,49.0,17.0,1022.1,-2.7,0.0,SW,1.8,0
2014,10,16,22,13.0,97.0,800.0,3.0,8.5,1012.1,3.9,0.0,NNW,0.0,4
2016,11,30,3,6.0,59.0,1900.0,2.0,1.8,1022.1,-1.6,0.0,NE,0.8,9
2017,1,15,2,15.0,57.0,700.0,21.0,-4.725,1033.0,-8.4,0.0,SW,0.7,10
2016,9,4,1,2.0,31.0,1100.0,56.0,23.0,1000.1,17.0,0.0,NNW,0.9,1
2015,9,12,14,2.0,9.0,200.0,72.0,24.3,1012.0,5.1,0.0,NW,3.8,3
2016,2,17,15,16.0,27.0,600.0,90.0,10.6,1012.8,-12.1,0.0,SSW,2.1,10
2015,10,20,3,5.0,87.0,1000.0,2.0,10.1,1012.3,8.9,0.0,NNE,0.6,3
2017,1,18,22,7.0,37.0,1200.0,25.0,-5.1,1022.0,-13.9,0.0,NW,1.8,6
2016,3,26,16,10.0,9.0,300.0,107.0,19.4,1016.8,-10.8,0.0,NW,3.0,0
2016,8,8,15,3.0,17.0,300.0,140.0,32.3,1005.0,17.8,0.0,SW,2.5,8
2014,6,7,11,2.0,12.0,300.0,107.0,26.4,998.4,8.4,0.0,WNW,2.1,11
2013,8,24,10,1.0,19.0,600.0,56.0,29.9,1006.7,15.2,0.0,N,2.3,8
2014,4,27,8,3.0,50.0,600.0,14.0,17.9,1017.4,5.5,0.0,N,3.2,7
2015,5,9,11,15.0,43.0,3100.0,40.0,14.1,1014.3,3.5,0.0,SE,0.7,7
2015,2,4,0,12.0,20.0,400.0,53.0,0.0,1028.0,-17.7,0.0,NNW,5.2,3
2015,11,17,13,4.0,28.0,500.0,29.0,8.5,1022.8,-5.7,0.0,NNE,1.6,3
2014,12,25,7,35.0,24.0,500.0,42.0,1.1,1026.0,-14.6,0.0,WNW,4.9,1
2013,4,25,21,3.0,24.0,500.0,74.0,12.1,1010.1,-3.7,0.0,S,1.1,8
2013,6,11,19,3.0,43.0,500.0,108.0,22.0,999.4,9.5,0.0,SSW,0.2,5
2016,7,26,12,2.0,20.0,500.0,138.0,31.0,996.4,20.0,0.0,WNW,0.9,5
2014,10,18,7,3.0,101.0,1400.0,2.0,9.1,1012.8,9.1,0.0,ENE,0.0,4
2016,1,24,1,2.0,12.0,1200.0,53.0,-14.7,1037.9,-30.4,0.0,NNE,3.5,10
2015,8,11,22,2.0,39.0,1200.0,127.0,29.3,1001.8,22.3,0.0,SW,2.1,10
2015,7,7,19,7.0,26.0,800.0,214.0,30.4,1001.1,16.4,0.0,SW,2.1,10
2016,1,30,12,5.0,8.0,500.0,44.0,-5.6,1027.1,-24.5,0.0,E,2.4,6
2017,1,9,16,9.0,36.0,600.0,48.0,3.825,1020.0,-13.3,0.0,SW,3.7,7
2014,12,10,18,3.0,18.0,300.0,43.0,1.2,1022.0,-16.2,0.0,N,3.9,10
2016,2,29,3,2.0,32.0,500.0,51.0,-5.3,1030.7,-18.4,0.0,E,0.9,9
2016,2,1,14,6.0,10.0,100.0,83.0,4.2,1028.8,-20.2,0.0,N,3.2,10
2014,6,4,15,13.0,33.0,1100.0,237.0,29.9,995.5,13.6,0.0,SW,1.8,6
2016,6,19,20,4.0,39.0,600.0,142.0,28.9,993.9,15.1,0.0,N,0.7,6
2016,1,10,13,21.0,66.0,1200.0,26.0,1.5,1020.6,-15.1,0.0,SSW,2.2,1
2015,3,22,15,5.0,16.0,300.0,97.0,13.7,1023.4,-23.4,0.0,SSW,2.3,11
2016,12,3,10,8.0,51.0,1400.0,2.0,1.8,1014.3,-4.5,0.0,SE,1.1,6
2016,3,29,14,3.0,17.0,300.0,103.0,21.6,1009.8,-5.3,0.0,SW,2.3,7
2013,12,26,10,15.0,31.0,400.0,49.0,-1.9,1031.7,-21.4,0.0,NW,4.7,3
2015,7,6,14,12.0,22.0,1000.0,237.0,29.8,1005.5,15.5,0.0,W,1.5,9
2015,3,5,1,46.0,88.0,1400.0,6.0,-0.666666666666667,1025.0,-18.8,0.0,SW,2.1,10
2015,5,2,1,2.0,39.0,600.0,9.0,14.3,1002.0,11.6,0.0,NNW,1.8,1
2016,12,8,19,6.0,27.0,500.0,48.0,3.8,1012.4,-15.0,0.0,N,1.4,1
2016,11,21,15,2.0,5.0,300.0,67.0,-1.5,1024.3,-15.0,0.0,WNW,4.8,2
2014,5,14,2,2.0,18.0,200.0,77.0,18.7,1000.8,-4.1,0.0,NNW,4.5,9
